1949-11-27,65.0/38.0,24
1949-12-01,57.0/44.0,26
1949-12-02,50.0/45.0,13
1949-12-04,64.0/43.0,29
1949-12-11,50.0/25.0,6
1949-12-12,53.0/25.0,9
1949-12-15,54.0/39.0,21
1949-12-17,53.0/37.0,25
1949-12-19,50.0/33.0,11
1949-12-20,47.0/28.0,3
1949-12-22,54.0/26.0,7
1949-12-23,54.0/28.0,11
1949-12-24,48.0/28.0,9
1949-12-25,55.0/32.0,18
1949-12-26,53.0/26.0,6
1949-12-28,60.0/26.0,2
1949-12-29,69.0/30.0,3
1949-12-30,40.0/28.0,3
1949-12-31,39.0/34.0,7
1950-01-01,40.0/35.0,7
1950-01-02,43.0/31.0,4
1950-01-03,40.0/24.0,1
1950-01-04,44.0/22.0,2
1950-01-05,46.0/21.0,1
1950-01-06,51.0/21.0,1
1950-01-08,51.0/37.0,24
1950-01-09,52.0/30.0,19
1950-01-11,50.0/36.0,22
1950-01-12,45.0/32.0,6
1950-01-14,50.0/30.0,17
1950-01-15,50.0/27.0,10
1950-01-19,68.0/44.0,27
1950-01-20,65.0/47.0,31
1950-01-21,71.0/47.0,27
1950-01-23,61.0/44.0,33
1950-01-25,47.0/30.0,7
1950-01-26,51.0/25.0,4
1950-01-27,51.0/30.0,8
1950-01-28,50.0/41.0,13
1950-01-31,49.0/29.0,9
1950-02-02,56.0/26.0,3
1950-02-03,61.0/30.0,12
1950-02-04,59.0/49.0,8
1950-02-05,65.0/52.0,19
1950-02-07,58.0/37.0,20
1950-02-08,56.0/34.0,21
1950-02-09,57.0/35.0,26
1950-02-10,60.0/47.0,31
1950-02-11,55.0/40.0,32
1950-02-13,65.0/36.0,22
1950-02-14,65.0/37.0,27
1950-02-19,67.0/44.0,25
1950-02-20,62.0/42.0,30
1950-02-24,72.0/44.0,34
1950-02-26,74.0/44.0,32
1950-03-03,67.0/39.0,18
1950-03-04,73.0/42.0,22
1950-03-05,69.0/45.0,35
1950-03-08,62.0/40.0,27
1950-03-11,54.0/36.0,29
1950-03-12,60.0/28.0,5
1950-03-13,69.0/31.0,1
1950-03-15,67.0/36.0,21
1950-03-16,69.0/36.0,15
1950-03-17,69.0/44.0,27
1950-03-19,69.0/50.0,17
1950-03-23,66.0/36.0,18
1950-03-24,57.0/41.0,30
1950-03-26,59.0/43.0,26
1950-03-29,71.0/44.0,31
1950-03-31,80.0/52.0,46
1950-04-01,81.0/52.0,40
1950-04-04,81.0/47.0,17
1950-04-05,75.0/53.0,30
1950-04-09,61.0/42.0,29
1950-04-11,72.0/42.0,31
1950-04-13,65.0/48.0,24
1950-04-17,84.0/52.0,29
1950-04-19,93.0/54.0,16
1950-04-22,82.0/51.0,34
1950-04-23,78.0/44.0,17
1950-04-29,77.0/43.0,14
1950-04-30,79.0/45.0,13
1950-05-01,67.0/50.0,33
1950-05-03,61.0/41.0,25
1950-05-07,69.0/38.0,20
1950-05-08,77.0/41.0,13
1950-05-09,82.0/46.0,11
1950-05-15,88.0/52.0,18
1950-05-17,81.0/51.0,30
1950-05-20,95.0/55.0,10
1950-05-21,100.0/58.0,4
1950-05-23,79.0/54.0,30
1950-05-25,87.0/56.0,42
1950-05-28,92.0/57.0,27
1950-05-29,100.0/62.0,24
1950-05-30,102.0/67.0,42
1950-06-02,93.0/62.0,57
1950-06-03,93.0/58.0,36
1950-06-04,98.0/60.0,36
1950-06-06,72.0/51.0,24
1950-06-07,73.0/46.0,30
1950-06-09,86.0/51.0,22
1950-06-10,85.0/57.0,46
1950-06-13,84.0/53.0,49
1950-06-21,88.0/59.0,45
1950-06-29,105.0/64.0,9
1950-07-01,109.0/73.0,5
1950-07-02,108.0/74.0,6
1950-07-06,102.0/68.0,34
1950-07-07,101.0/68.0,50
1950-07-08,100.0/66.0,48
1950-07-09,92.0/69.0,3
1950-07-10,92.0/68.0,9
1950-07-11,95.0/67.0,33
1950-07-12,99.0/66.0,56
1950-07-13,103.0/67.0,31
1950-07-25,102.0/66.0,37
1950-07-26,99.0/69.0,45
1950-07-27,97.0/67.0,49
1950-07-28,92.0/60.0,52
1950-07-30,97.0/62.0,65
1950-08-01,85.0/63.0,5
1950-08-02,95.0/62.0,58
1950-08-04,85.0/58.0,22
1950-08-06,91.0/54.0,26
1950-08-20,107.0/70.0,9
1950-08-22,91.0/60.0,55
1950-08-24,96.0/62.0,69
1950-08-28,104.0/66.0,19
1950-09-03,105.0/67.0,17
1950-09-05,99.0/67.0,57
1950-09-06,82.0/65.0,5
1950-09-07,88.0/66.0,4
1950-09-08,81.0/58.0,19
1950-09-09,78.0/58.0,10
1950-09-11,86.0/56.0,43
1950-09-15,81.0/50.0,36
1950-09-17,73.0/57.0,5
1950-09-18,78.0/57.0,19
1950-09-19,79.0/51.0,33
1950-09-29,75.0/52.0,25
1950-09-30,75.0/37.0,5
1950-10-01,76.0/42.0,13
1950-10-02,81.0/41.0,2
1950-10-04,87.0/46.0,3
1950-10-07,86.0/47.0,4
1950-10-09,79.0/55.0,17
1950-10-10,89.0/49.0,4
1950-10-11,97.0/53.0,2
1950-10-23,74.0/59.0,4
1950-10-25,73.0/52.0,17
1950-10-27,70.0/53.0,20
1950-10-30,61.0/54.0,8
1950-11-03,80.0/46.0,18
1950-11-04,85.0/49.0,17
1950-11-09,73.0/48.0,27
1950-11-14,58.0/41.0,26
1950-11-15,61.0/37.0,21
1950-11-16,68.0/49.0,28
1950-11-17,67.0/51.0,26
1950-11-18,66.0/57.0,2
1950-11-19,74.0/60.0,6
1950-11-20,77.0/62.0,2
1950-11-21,75.0/60.0,7
1950-11-22,65.0/57.0,5
1950-11-23,68.0/50.0,22
1950-11-25,65.0/43.0,44
1950-11-27,56.0/51.0,8
1950-11-29,56.0/37.0,26
1950-11-30,58.0/43.0,32
1950-12-03,58.0/47.0,16
1950-12-04,66.0/47.0,26
1950-12-05,56.0/47.0,18
1950-12-06,59.0/52.0,13
1950-12-07,64.0/52.0,15
1950-12-11,58.0/50.0,16
1950-12-12,59.0/48.0,16
1950-12-14,66.0/51.0,22
1950-12-17,57.0/50.0,18
1950-12-19,66.0/44.0,30
1950-12-20,53.0/46.0,10
1950-12-21,53.0/49.0,6
1950-12-22,51.0/48.0,5
1950-12-23,49.0/46.0,9
1950-12-24,46.0/42.0,12
1950-12-25,50.0/40.0,17
1950-12-26,49.0/43.0,10
1950-12-27,47.0/45.0,1
1950-12-28,54.0/43.0,24
1950-12-29,53.0/38.0,26
1951-01-01,50.0/28.0,3
1951-01-03,53.0/36.0,26
1951-01-07,46.0/34.0,6
1951-01-08,41.0/38.0,12
1951-01-09,42.0/36.0,10
1951-01-11,51.0/41.0,7
1951-01-15,63.0/39.0,19
1951-01-16,53.0/39.0,32
1951-01-17,57.0/39.0,21
1951-01-20,55.0/30.0,12
1951-01-21,59.0/34.0,15
1951-01-23,60.0/49.0,22
1951-01-26,52.0/47.0,5
1951-01-27,52.0/45.0,12
1951-01-28,56.0/43.0,21
1951-01-29,48.0/38.0,15
1951-01-30,42.0/34.0,2
1951-01-31,51.0/31.0,13
1951-02-03,66.0/34.0,14
1951-02-04,67.0/43.0,31
1951-02-05,64.0/49.0,30
1951-02-07,70.0/46.0,29
1951-02-09,70.0/44.0,21
1951-02-12,57.0/46.0,26
1951-02-15,66.0/38.0,22
1951-02-16,63.0/35.0,14
1951-02-18,56.0/38.0,36
1951-02-20,64.0/32.0,15
