1949-09-01,82.0/57.0,22
1949-09-02,86.0/60.0,27
1949-09-03,83.0/63.0,35
1949-09-07,94.0/66.0,15
1949-09-08,78.0/66.0,8
1949-09-14,61.0/53.0,6
1949-09-15,58.0/50.0,9
1949-09-16,71.0/56.0,14
1949-09-17,86.0/64.0,34
1949-09-18,84.0/70.0,22
1949-09-19,87.0/59.0,13
1949-09-22,84.0/60.0,32
1949-09-23,78.0/55.0,20
1949-09-25,75.0/51.0,29
1949-09-26,81.0/50.0,18
1949-09-27,85.0/58.0,16
1949-09-29,75.0/43.0,18
1949-10-01,75.0/48.0,20
1949-10-02,81.0/49.0,18
1949-10-04,69.0/65.0,3
1949-10-06,86.0/58.0,14
1949-10-08,81.0/69.0,12
1949-10-09,85.0/71.0,21
1949-10-10,75.0/53.0,26
1949-10-11,69.0/51.0,17
1949-10-14,76.0/44.0,17
1949-10-15,77.0/46.0,10
1949-10-16,76.0/49.0,16
1949-10-19,80.0/67.0,14
1949-10-20,81.0/57.0,30
1949-10-21,61.0/46.0,13
1949-10-22,67.0/39.0,18
1949-10-23,56.0/47.0,5
1949-10-24,50.0/42.0,10
1949-10-25,63.0/41.0,17
1949-10-26,68.0/45.0,23
1949-10-27,63.0/44.0,19
1949-10-29,72.0/46.0,13
1949-10-30,53.0/38.0,12
1949-10-31,54.0/30.0,29
1949-11-01,72.0/39.0,13
1949-11-02,62.0/40.0,28
1949-11-03,62.0/35.0,24
1949-11-04,75.0/42.0,13
1949-11-05,64.0/41.0,17
1949-11-06,67.0/40.0,25
1949-11-08,73.0/46.0,22
1949-11-10,79.0/57.0,24
1949-11-11,78.0/52.0,19
1949-11-12,59.0/42.0,10
1949-11-14,68.0/46.0,19
1949-11-15,64.0/40.0,21
1949-11-17,62.0/32.0,16
1949-11-18,62.0/34.0,16
1949-11-19,76.0/43.0,12
1949-11-20,60.0/42.0,16
1949-11-21,45.0/28.0,13
1949-11-23,70.0/36.0,15
1949-11-24,61.0/48.0,6
1949-11-27,74.0/44.0,19
1949-11-30,64.0/38.0,18
1949-12-01,57.0/37.0,22
1949-12-02,59.0/31.0,19
1949-12-03,60.0/46.0,11
1949-12-08,33.0/29.0,10
1949-12-10,63.0/42.0,19
1949-12-11,65.0/30.0,14
1949-12-12,35.0/23.0,8
1949-12-13,45.0/22.0,10
1949-12-14,44.0/20.0,10
1949-12-15,46.0/21.0,10
1949-12-16,51.0/28.0,22
1949-12-17,46.0/38.0,5
1949-12-20,69.0/27.0,1
1949-12-22,33.0/22.0,6
1949-12-23,48.0/25.0,15
1949-12-24,50.0/31.0,20
1949-12-25,47.0/26.0,10
