1950-03-19,80.0/45.0,11
1950-03-20,71.0/48.0,22
1950-03-21,76.0/38.0,2
1950-03-24,75.0/49.0,26
1950-03-25,61.0/46.0,24
1950-03-26,65.0/45.0,38
1950-03-29,74.0/42.0,20
1950-03-31,86.0/46.0,2
1950-04-01,89.0/54.0,7
1950-04-03,87.0/58.0,22
1950-04-04,77.0/50.0,31
1950-04-06,80.0/63.0,8
1950-04-07,81.0/56.0,15
1950-04-09,64.0/44.0,34
1950-04-14,69.0/48.0,35
1950-04-17,90.0/51.0,5
1950-04-18,88.0/57.0,22
1950-04-19,87.0/50.0,11
1950-04-20,94.0/51.0,1
1950-04-21,98.0/54.0,1
1950-04-24,76.0/56.0,20
1950-04-25,85.0/42.0,1
1950-04-26,91.0/53.0,4
1950-04-28,77.0/56.0,20
1950-04-30,84.0/44.0,2
1950-05-02,76.0/54.0,19
1950-05-03,67.0/46.0,34
1950-05-04,70.0/43.0,19
1950-05-06,78.0/48.0,14
1950-05-07,69.0/51.0,23
1950-05-08,74.0/49.0,21
1950-05-09,75.0/52.0,18
1950-05-10,79.0/49.0,19
1950-05-11,85.0/51.0,14
1950-05-12,88.0/59.0,26
1950-05-13,90.0/55.0,14
1950-05-14,92.0/63.0,26
1950-05-16,95.0/63.0,28
1950-05-17,87.0/59.0,17
1950-05-19,90.0/64.0,21
1950-05-21,97.0/60.0,9
1950-05-22,98.0/66.0,27
1950-05-25,91.0/62.0,25
1950-05-27,99.0/58.0,2
1950-05-30,102.0/63.0,9
1950-06-01,102.0/68.0,15
1950-06-03,90.0/67.0,33
1950-06-05,102.0/60.0,3
1950-06-06,94.0/59.0,9
1950-06-09,91.0/50.0,2
1950-06-10,96.0/63.0,22
1950-06-11,90.0/69.0,20
1950-06-12,91.0/63.0,22
1950-06-13,93.0/61.0,20
1950-06-17,96.0/66.0,22
1950-06-18,98.0/62.0,5
1950-06-19,103.0/65.0,8
1950-06-21,103.0/75.0,44
1950-06-24,91.0/68.0,26
1950-06-27,107.0/65.0,2
1950-06-28,108.0/67.0,2
1950-06-29,112.0/71.0,2
1950-06-30,114.0/79.0,1
1950-07-01,115.0/81.0,4
1950-07-02,115.0/77.0,1
1950-07-03,111.0/76.0,7
1950-07-06,84.0/66.0,12
1950-07-07,92.0/69.0,26
1950-07-08,93.0/71.0,27
1950-07-09,95.0/75.0,20
1950-07-10,98.0/76.0,28
1950-07-13,111.0/77.0,7
1950-07-14,111.0/82.0,20
1950-07-15,110.0/84.0,22
1950-07-16,108.0/82.0,26
1950-07-18,103.0/79.0,55
1950-07-20,105.0/75.0,27
1950-07-21,107.0/76.0,24
1950-07-22,105.0/74.0,21
1950-07-23,102.0/70.0,27
1950-07-24,100.0/73.0,41
1950-07-27,103.0/73.0,29
1950-07-28,100.0/79.0,27
1950-07-29,99.0/76.0,33
1950-07-30,100.0/69.0,22
1950-07-31,94.0/73.0,24
1950-08-01,97.0/73.0,32
1950-08-02,102.0/72.0,31
1950-08-03,104.0/69.0,16
1950-08-04,98.0/75.0,35
1950-08-06,99.0/64.0,19
1950-08-07,100.0/63.0,7
1950-08-08,98.0/70.0,27
1950-08-10,100.0/72.0,42
1950-08-12,93.0/63.0,19
1950-08-13,97.0/66.0,26
1950-08-14,101.0/65.0,7
1950-08-16,105.0/67.0,5
1950-08-17,108.0/72.0,10
1950-08-18,110.0/71.0,6
1950-08-19,110.0/72.0,2
1950-08-20,110.0/76.0,14
1950-08-21,108.0/77.0,15
1950-08-23,105.0/78.0,47
1950-08-25,103.0/70.0,19
1950-08-26,105.0/71.0,17
1950-08-28,108.0/76.0,27
1950-08-29,108.0/75.0,17
1950-08-30,111.0/74.0,2
1950-09-01,113.0/79.0,6
1950-09-02,110.0/78.0,17
1950-09-04,106.0/77.0,33
1950-09-05,101.0/79.0,41
1950-09-06,91.0/73.0,14
1950-09-07,79.0/64.0,8
1950-09-08,89.0/65.0,19
1950-09-10,91.0/61.0,18
1950-09-11,92.0/62.0,25
1950-09-15,92.0/58.0,17
1950-09-17,85.0/62.0,22
1950-09-18,85.0/58.0,26
1950-09-20,86.0/54.0,20
1950-09-29,91.0/67.0,27
1950-10-01,76.0/51.0,24
1950-10-03,85.0/44.0,2
1950-10-04,89.0/47.0,1
1950-10-05,95.0/55.0,4
1950-10-06,89.0/61.0,23
1950-10-11,93.0/57.0,16
1950-10-13,95.0/59.0,12
1950-10-15,91.0/70.0,20
1950-10-16,92.0/66.0,32
1950-10-17,89.0/64.0,32
1950-10-18,87.0/53.0,12
1950-10-19,88.0/50.0,8
1950-10-20,88.0/51.0,10
1950-10-21,86.0/51.0,8
1950-10-22,84.0/50.0,19
1950-10-23,79.0/53.0,31
1950-10-24,85.0/55.0,21
1950-10-25,78.0/61.0,11
1950-10-28,87.0/52.0,6
1950-10-29,90.0/53.0,6
1950-10-31,79.0/57.0,22
1950-11-01,81.0/50.0,14
1950-11-03,76.0/57.0,30
1950-11-04,78.0/47.0,16
1950-11-05,77.0/46.0,20
1950-11-08,83.0/48.0,6
1950-11-09,61.0/43.0,28
1950-11-10,52.0/30.0,18
1950-11-11,58.0/24.0,1
1950-11-12,60.0/24.0,1
1950-11-14,61.0/47.0,18
1950-11-15,59.0/36.0,23
1950-11-17,63.0/38.0,24
1950-11-18,68.0/40.0,20
1950-11-19,77.0/55.0,22
1950-11-20,74.0/48.0,26
1950-11-21,76.0/49.0,24
1950-11-22,76.0/44.0,16
1950-11-26,75.0/38.0,6
1950-11-27,73.0/38.0,4
1950-11-28,72.0/37.0,5
1950-12-01,70.0/49.0,26
1950-12-02,58.0/33.0,24
1950-12-03,55.0/43.0,17
1950-12-04,66.0/39.0,25
1950-12-05,63.0/41.0,44
1950-12-06,59.0/33.0,29
1950-12-07,61.0/36.0,36
1950-12-09,71.0/34.0,1
1950-12-10,74.0/39.0,10
1950-12-14,71.0/43.0,21
1950-12-15,68.0/44.0,30
1950-12-17,69.0/38.0,16
1950-12-19,66.0/37.0,27
1950-12-27,61.0/32.0,23
1950-12-29,65.0/36.0,20
1950-12-30,65.0/35.0,17
1950-12-31,53.0/38.0,18
1951-01-01,49.0/37.0,11
1951-01-02,48.0/28.0,8
1951-01-04,55.0/35.0,26
1951-01-06,53.0/27.0,11
1951-01-07,56.0/22.0,1
1951-01-08,53.0/25.0,5
1951-01-09,58.0/28.0,12
1951-01-10,50.0/29.0,11
1951-01-11,52.0/27.0,10
1951-01-12,49.0/34.0,14
1951-01-13,53.0/29.0,14
1951-01-14,53.0/28.0,12
1951-01-15,54.0/33.0,32
1951-01-16,56.0/32.0,23
1951-01-18,61.0/33.0,19
1951-01-19,59.0/45.0,25
1951-01-20,54.0/29.0,10
1951-01-21,56.0/31.0,24
1951-01-22,60.0/33.0,27
1951-01-29,57.0/33.0,31
1951-01-30,42.0/31.0,5
1951-01-31,40.0/22.0,2
1951-02-01,41.0/25.0,1
1951-02-02,46.0/22.0,2
1951-02-05,65.0/34.0,11
1951-02-08,71.0/44.0,17
1951-02-11,70.0/52.0,12
1951-02-12,63.0/47.0,27
1951-02-13,61.0/42.0,32
1951-02-16,62.0/32.0,15
1951-02-17,65.0/31.0,5
1951-02-18,61.0/45.0,22
1951-02-20,57.0/27.0,6
1951-02-21,69.0/32.0,2
1951-02-24,58.0/32.0,22
1951-02-26,55.0/40.0,28
1951-02-27,49.0/31.0,14
1951-02-28,53.0/24.0,2
1951-03-01,45.0/27.0,2
1951-03-02,47.0/33.0,9
1951-03-03,51.0/31.0,15
1951-03-04,52.0/32.0,20
1951-03-08,69.0/41.0,19
1951-03-10,63.0/44.0,30
1951-03-13,75.0/35.0,1
1951-03-15,80.0/38.0,1
1951-03-17,58.0/42.0,39
1951-03-22,79.0/52.0,25
1951-03-23,72.0/43.0,17
1951-03-25,82.0/40.0,1
1951-03-27,76.0/53.0,23
1951-03-30,66.0/47.0,20
1951-04-01,70.0/39.0,11
1951-04-04,71.0/52.0,19
1951-04-06,74.0/44.0,23
1951-04-08,85.0/49.0,8
1951-04-10,83.0/56.0,32
1951-04-11,75.0/47.0,26
1951-04-13,88.0/46.0,1
1951-04-14,90.0/49.0,2
1951-04-15,88.0/53.0,10
1951-04-16,85.0/59.0,24
1951-04-18,80.0/51.0,18
1951-04-19,70.0/56.0,12
1951-04-20,80.0/54.0,27
1951-04-21,82.0/58.0,26
1951-04-23,88.0/58.0,20
1951-04-25,66.0/50.0,23
1951-04-26,72.0/46.0,23
1951-04-27,78.0/45.0,16
1951-04-28,73.0/50.0,18
1951-04-29,62.0/45.0,32
1951-04-30,67.0/43.0,34
1951-05-02,77.0/45.0,14
1951-05-04,88.0/56.0,21
1951-05-07,85.0/53.0,20
1951-05-08,86.0/55.0,23
1951-05-13,76.0/48.0,19
1951-05-14,67.0/48.0,21
1951-05-21,78.0/60.0,21
1951-05-22,81.0/55.0,21
1951-05-23,92.0/59.0,17
